운행일자,운수회사코드,자동차등록번호,사업자등록번호,차대번호,자동차유형코드,운행기록장치모델명,자료제출일시,접수번호,수집파일코드,시동ON일시,시동OFF일시,시작GPS X좌표,시작GPS Y좌표,종료GPS X좌표,종료GPS Y좌표,TRIP운행거리,누적운행거리,평균운행속도,최고속도,TRIP운행시간,장기운행유무,운행중정지건수,운행중정지시간,운행중정지비율,운행중주행시간,제동건수,제동시간,최고RPM,평균RPM,2000RPM초과시간,2500RPM초과시간,공회전건수,공회전시간,과속건수20Km초과,과속시간20Km초과,과속건수25Km초과,과속시간25Km초과,과속건수30Km초과,과속시간30Km초과,과속건수35Km초과,과속시간35Km초과,과속건수40Km초과,과속시간40Km초과,과속건수45Km초과,과속시간45Km초과,과속건수50Km초과,과속시간50Km초과,과속건수55Km초과,과속시간55Km초과,과속건수60Km초과,과속시간60Km초과,장기과속건수,장기과속시간,급가속건수,급출발건수,급감속건수,급정지건수,급좌회전건수,급우회전건수,급유턴건수,급앞지르기건수,급진로변경건수,중립기어건수,중립기어시간,운수회사소재지코드
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,d87a8bc0423ef02f6fe5528d95e2a70de1990c7b3a416812658467ec379798dd,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,0,0,0,0,299,431844,17.82,57,60419,1,832,19100,31.61,41319,0,0,1620,924,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,71eadb1160872142105a91d2277ec4eb8630f125e87e42303eb3e24f03c527e6,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.911835,37.518166,126.79949,37.576862,286,402323,18.26,62,56393,1,818,17071,30.27,39322,0,0,1592,931,0,0,0,0,5,27,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26,12,0,8,19,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,a42403dcb7e320b01570c5a2646de6670df7cf0d7b1ae9a08115c6a9425ac1ab,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79705,37.57799,126.799446,37.576813,311,443480,17.96,61,62325,1,834,18339,29.42,43986,0,0,1606,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,9,2,6,31,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,dc89f701c3ccca7ce0005f1f9eab8bd92929c0c1f9680d2ef3aa36eb19aaab02,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.860954,37.55271,126.8365,37.559002,215,111809,14.08,48,54970,1,754,16457,29.94,38513,0,0,1780,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,7d7ce8fd438723d7f6be1a0b591d4dc3f3acd28fc19de91e38ed1bab25024f36,***81*****,KMJTA18G,11,"DT-202,5.07.17",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.89614,37.541107,126.85517,37.561382,250,230163,16.17,57,55673,1,697,16219,29.13,39454,0,0,1720,780,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,15,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,259e63911affad59ba798462bac9800da5336f167f489a7ae1b9b9c73bb3cfa4,***81*****,KMJTA18G,11,"DT-201A,4.04.54,K",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79821,37.57676,126.864914,37.55111,266,428920,16.82,62,56933,1,713,15464,27.16,41469,0,0,1709,820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,9,4,0,11,1,12,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,62f1e38b6bd9cf3a81d0cb42b2f98bac344b9055248fecbcdbbbb9cee5fb82c4,***81*****,KMJTA18G,11,"DT-201A,4.04.54,K",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79816,37.576687,126.89597,37.541286,262,432548,16.02,57,58880,1,662,16305,27.69,42575,0,0,1822,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,3,1,13,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,2a355e9fcb1e7e08966f9cd15c878d80f9e376f313bf3b4fab5f212bcf2276a4,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79896,37.576878,126.798096,37.576744,248,226343,16.83,55,53056,1,711,13889,26.18,39167,0,0,1680,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,7,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,ee7259032650465035f8383107e60d81341ae8396dd01fc7c626af16aec9a470,***81*****,KMJTA18G,11,"DT-201A,4.04.54,K",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.798164,37.57676,126.79818,37.57675,249,382584,16.31,57,54976,1,685,15533,28.25,39443,0,0,2100,733,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,12,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,b708a22a44a784b465c2c0342e4c3c637348644628d9ec53a394638a3dc5e6b4,***81*****,KMJTA18G,11,"DT-202,5.07.17",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.798515,37.57642,126.798584,37.576496,236,320108,15.57,64,54584,1,809,15750,28.85,38834,0,0,1700,874,0,0,1,62,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,3,2,6,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,902388a8da4744a46255a7a8302ec7557ffdefb8d2fbc01e7d16e42d82843dc2,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79827,37.57667,126.79849,37.57644,238,298114,16.09,57,53264,1,831,13745,25.81,39519,0,0,1840,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,30,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,69d4062e3c04c21bc6cada921c22b1dc8ef0813a08b44569ca2f2c7de9cd0513,***81*****,KMJTA18G,11,"DT-202,5.07.17",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.81185,37.56762,126.79853,37.576496,237,355274,15.84,56,53855,1,860,14286,26.53,39569,0,0,1820,889,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,1,8,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,4c7fe0d3f3a13779d8f28394f535da1816f5c63f043e1f58170b95b4e395b39f,***81*****,KMJTA18E,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.828384,37.572807,126.81128,37.57321,195,297215,16.24,60,43230,1,620,11172,25.84,32058,0,0,1814,865,0,0,0,0,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,1,1,9,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,d0b4d5392f1049d87a1f161220e7ce296c1742d318f20a60d145300f769699f6,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.90073,37.534603,126.84041,37.568893,242,336170,15.74,60,55353,1,858,16009,28.92,39344,0,0,1640,866,0,0,1,336,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,11,1,1,8,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,d4a8a3a305edb7210fd8909a88762f18248c796b3bc99ba7ba4d9d161f7daf63,***81*****,KMJTA18G,11,"DT-202,5.07.17",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.799416,37.577236,126.87919,37.54779,273,179103,16.46,65,59714,1,887,17619,29.51,42095,0,0,1576,867,0,0,0,0,13,84,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,18,6,1,2,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,c4efc370843016ad3250de7b13d911996499cc7634596940a57e732912334697,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.90145,37.520634,126.85701,37.563385,271,301322,14.37,58,67910,1,915,22722,33.46,45188,0,0,1540,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,8,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,0c3dea9d1c7a4ef9097107d722b5b50d2e970641eb98b986c463d00a12f9d45c,***81*****,KMJTA18G,11,"DT-202,6.01.08",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.81155,37.57074,126.8016,37.576324,283,94255,16.3,55,62492,1,887,19443,31.11,43049,0,0,1602,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,0,0,27,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,01db937fc7ee3249a51ab3a1d464b1d03c74fc8c879fd3944c4c0a1cad1ec422,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79823,37.576855,126.89909,37.538837,249,299496,13.88,54,64597,1,864,24116,37.33,40481,0,0,1440,634,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,3,4,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,d0e8e2ef3ab86b465e6d0def6d5fb05ac91bc2d8e5f4349f29105519038db683,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.81693,37.560707,126.79875,37.576595,295,296636,17.05,61,62283,1,872,18058,28.99,44225,0,0,1647,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,8,64,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,ba151a4ff1d19118ba9af2479bf17a5d464aa1e9883a2f54df35f0334238f66b,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79936,37.576756,126.90148,37.520626,245,142107,15.07,59,58518,1,909,16487,28.17,42031,0,0,1580,830,0,0,1,48,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,1,3,4,29,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,4e9601bd2c305fbfd6567bbb996cb0e73849acfda144b6aa8bc90b519ae37f3f,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79775,37.57671,126.79849,37.576824,225,338686,14.1,60,57458,1,741,19541,34.01,37917,0,0,1520,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,1,6,1,9,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,fe06cbd048fcca54d3bfa38590827d68c27434550223071aa3903f368281267e,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79874,37.576546,126.79849,37.576843,152,342573,13,59,42103,1,545,16322,38.77,25781,0,0,1660,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,2,5,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,ced2f1451f83e7a191d9a79e7686062e6d7812e3ef7361bb22764765aeaa33ee,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79894,37.57645,126.81163,37.57085,293,257954,16.65,62,63341,1,933,21520,33.97,41821,0,0,1602,908,0,0,0,0,5,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,7,0,6,16,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,ef4af099ff22c4bfbdaf43e1dcd898d722a101b31e992abb7cc3015d349f9028,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79936,37.576756,126.79932,37.57671,226,143905,15.25,57,53354,1,822,16678,31.26,36676,0,0,1651,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,3,2,1,30,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,03953e87eafa5f9442b354771fcfdda48e395c4ea2e937459848e61a1a990a62,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79869,37.577026,126.79863,37.576862,225,343240,13.86,56,58435,1,746,19050,32.6,39385,0,0,1400,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,7,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,a5aa458010fce05e448661c2e8a9c5e50480cf6d7634bdbc8f2a3050d6946377,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79862,37.576942,126.79873,37.576874,226,338123,13.49,56,60290,1,825,21280,35.3,39010,0,0,1380,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,13,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,820aed9b6615596a5cf2143e1b98165c099b5103d041f3ac7825f428cdec6dde,***81*****,KMJTA18G,11,"DT-202,5.07.16",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.84494,37.5579,126.80589,37.561832,289,119460,16.42,57,63363,1,850,20079,31.69,43284,0,0,1369,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,24,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,d687f0ed57e5b6dddd4d6c49563201eab029541ea5ee4c2067b8aafb52219257,***81*****,KMJTA18G,11,"DT-202,5.07.16",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.88079,37.54786,126.82737,37.559647,289,121104,16.42,59,63363,1,866,19863,31.35,43500,0,0,2399,702,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,0,0,20,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,b35bb454d3f43d66daa992a21d3ec980d14cff139154ce8229b669f0fbbf7955,***81*****,KMJTA18G,11,"DT-202,6.01.30",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79877,37.576904,126.798775,37.576916,225,9747,14.78,60,54801,1,849,16101,29.38,38700,0,0,1618,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,24,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,a994590a7a10188a70fffda5632912da16b9cf4b3e234decd6c89b2471cd3c03,***81*****,KMJTA18G,11,"DT-202,6.01.33",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79933,37.57707,126.7993,37.577065,225,11296,14.97,56,54121,1,860,16468,30.43,37653,0,0,1393,643,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,2,23,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,4eb111f7bea692d410351a9554ca177ddd6ca20e4db76391c2a1e599ea8b8e21,***81*****,KMJTA18G,11,"DT-202,6.01.12",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.79877,37.57688,126.79882,37.576916,220,46377,14.68,55,53962,1,839,15232,28.23,38730,0,0,1399,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,23,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,98eb3170f7f099fb8c94b201fd073da5e1b15c1be18a7f1c0c7124a1800a5d07,***81*****,KMJTA18G,11,"DT-202,6.01.39",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.80112,37.577003,126.798416,37.576813,226,4263,15.11,55,53835,1,842,16313,30.3,37522,0,0,2383,657,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,7,0,1,19,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,73c41004292cdf5c5e5b303507b37bb89abbe0fa301b93479a2afb0795f1fb23,***81*****,KMJTA18G,11,"DT-201A,4.04.26,0K",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.81655,37.570965,126.79889,37.57692,215,48972,15.4,58,50245,1,703,12970,25.81,37275,0,0,1580,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,2,7,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,441b54ff9e34bfb87756650cae057a412462eddef4bf94fc6a7c6c2c75336e99,***81*****,KMJTA18G,11,"DT-202,5.07.15",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.851364,37.56689,126.811874,37.566727,231,304649,13.45,56,61851,1,780,21822,35.28,40029,0,0,1320,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,7,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,3a7ab8110062687f0a09e4aab4440a2cd72c0122d62c0dc5f7bd5fc0c8973385,***81*****,KMJTA18G,11,"DT-202,5.07.16",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.86815,37.549236,126.79861,37.576626,187,123620,16.67,58,40377,1,566,14296,35.41,26081,0,0,1855,813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,0,1,16,0,0,1150011000
20180710,ecb4eba1d74925c37184e65dd786a93fbcf155142ddc4eac3003c1e60ff3d559,786c10240c8e27434c000a4fca3f8bc3562c89a86afc503884f82d374e7fcad1,***81*****,KMJTA18G,11,"DT-202,6.01.12",2.01807E+13,2.01807E+13,2.01807E+14,2.01807E+13,2.01807E+13,126.86746,37.554188,126.81882,37.57343,225,43089,15.05,54,53814,1,784,14198,26.38,39616,0,0,1518,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,1,19,0,0,1150011000
