평가일자,업종코드,분기코드,계절코드,요일코드,과속건수20키로미터초과,장기과속건수,급가속건수,급출발건수,급감속건수,급정지건수,급좌회전건수,급우회전건수,급유턴건수,급앞지르기건수,급진로변경건수,위험운전행동건수,운행거리,생성일시
2024-07-16,16,3,2,3,223205,1684,474737,188232,92178,54082,7058,4445,0,32602,25889,1104112,4053028,2025-07-31
2024-07-16,17,3,2,3,1730,25,2427,243,786,248,56,39,0,185,64,5803,20156,2025-07-31
2024-07-16,21,3,2,3,1900538,4629,1832823,1723444,559305,244564,4137,2252,0,273023,43700,6588415,10261803,2025-07-31
2024-07-16,22,3,2,3,2243546,5452,2206542,2342635,614316,214755,5073,2668,0,305315,52077,7992379,14384425,2025-07-31
2024-07-16,31,3,2,3,290745,7633,1336823,423580,502535,188247,29761,23660,0,49036,156790,3008810,15126307,2025-07-31
2024-07-16,32,3,2,3,10086,187,72409,16042,24019,6575,1365,1175,0,2511,3669,138038,447424,2025-07-31
2024-07-16,41,3,2,3,6736,41,3180,339,727,563,129,55,0,494,332,12596,63256,2025-07-31
2024-07-16,42,3,2,3,1055,2,903,200,66,217,7,6,0,200,101,2757,31866,2025-07-31
2024-07-16,51,3,2,3,15967,15,17975,5108,2294,5887,257,183,0,3302,1982,52970,465432,2025-07-31
2024-07-16,98,3,2,3,1791,34,4651,424,2166,794,49,68,0,144,224,10345,38465,2025-07-31
2024-07-16,99,3,2,3,32876,335,34917,18644,12168,6046,133,69,0,3156,833,109177,195340,2025-07-31
2024-07-17,11,3,2,4,231949,489,836091,246394,406868,205145,32799,19288,0,34872,83221,2097116,7843673,2025-07-31
2024-07-17,12,3,2,4,37698,61,11744,2357,13801,4281,4167,3397,0,3139,8832,89477,490818,2025-07-31
2024-07-17,13,3,2,4,16555,46,163687,51112,53514,43704,4096,2475,0,4239,8908,348336,703855,2025-07-31
2024-07-17,14,3,2,4,111096,1068,26495,8726,5540,771,1611,1191,0,8957,2631,168086,1877476,2025-07-31
2024-07-17,15,3,2,4,13048,44,2040,904,565,95,86,42,0,999,225,18048,648579,2025-07-31
2024-07-17,16,3,2,4,231474,1664,460000,177675,92804,51788,7490,4507,0,32846,24810,1085058,3939894,2025-07-31
2024-07-17,17,3,2,4,1695,19,3096,375,943,419,36,54,0,190,83,6910,22312,2025-07-31
2024-07-17,21,3,2,4,2036503,4825,1982752,1818295,603433,266827,4587,2356,0,297109,45971,7062658,10756803,2025-07-31
2024-07-17,22,3,2,4,2428320,5964,2300167,2345869,647394,222842,5675,2889,0,319997,51488,8330605,14325226,2025-07-31
2024-07-17,31,3,2,4,287206,7478,1196365,390317,459488,176952,29115,22955,0,45654,144377,2759907,14441296,2025-07-31
2024-07-17,32,3,2,4,9345,121,61931,13860,20713,5242,1253,1043,0,2102,3388,118998,414193,2025-07-31
2024-07-17,41,3,2,4,6145,33,3757,408,776,404,75,58,0,579,345,12580,65953,2025-07-31
2024-07-17,42,3,2,4,1250,2,1126,203,54,205,4,5,0,250,124,3223,32969,2025-07-31
2024-07-17,51,3,2,4,17707,19,19200,5118,2238,6852,283,177,0,3474,2026,57094,466385,2025-07-31
2024-07-17,98,3,2,4,1983,29,4895,500,2553,982,64,52,0,154,229,11441,37634,2025-07-31
2024-07-17,99,3,2,4,36389,517,35363,18217,12184,6163,127,78,0,3183,810,113031,207727,2025-07-31
2024-07-18,11,3,2,5,215041,437,790891,236758,349601,182209,29686,17924,0,32713,84457,1939717,7763011,2025-07-31
2024-07-18,12,3,2,5,34663,55,10898,1983,10759,3848,3777,3191,0,2848,8742,80764,482259,2025-07-31
2024-07-18,13,3,2,5,14041,43,148762,46698,43558,36625,3386,2064,0,3695,9052,307924,688437,2025-07-31
2024-07-18,14,3,2,5,107621,989,26358,8826,5079,648,1476,1233,0,8798,3064,164092,1898592,2025-07-31
2024-07-18,15,3,2,5,11265,37,1802,863,550,92,62,67,0,903,240,15881,639345,2025-07-31
2024-07-18,16,3,2,5,200204,1482,448381,176560,83783,52101,6354,4045,0,30830,25587,1029327,3939603,2025-07-31
2024-07-18,17,3,2,5,1686,10,3004,343,872,260,41,51,0,241,96,6604,27834,2025-07-31
2024-07-18,21,3,2,5,2081983,4969,1996461,1830784,615821,267030,4546,2401,0,297649,46552,7148196,10918723,2025-07-31
2024-07-18,22,3,2,5,2167623,5536,2114258,2190864,589830,203366,4782,2565,0,297086,49487,7625397,13715972,2025-07-31
2024-07-18,31,3,2,5,222259,6240,755848,308036,308568,139396,21400,17192,0,31927,131149,1942015,12523746,2025-07-31
2024-07-18,32,3,2,5,6755,136,28552,9053,9998,2984,871,656,0,1220,2249,62474,343352,2025-07-31
2024-07-18,41,3,2,5,5860,37,3887,334,886,583,108,44,0,555,396,12690,73139,2025-07-31
2024-07-18,42,3,2,5,933,0,947,200,39,219,5,4,0,217,116,2680,31520,2025-07-31
2024-07-18,51,3,2,5,14428,19,16219,4367,1700,6619,171,126,0,2989,1781,48419,446340,2025-07-31
2024-07-18,98,3,2,5,1645,29,5410,480,2636,943,49,54,0,151,228,11625,39203,2025-07-31
2024-07-18,99,3,2,5,31922,479,33652,16311,12670,5499,101,47,0,2818,779,104278,184300,2025-07-31
2024-07-19,11,3,2,6,240967,479,872378,254148,425137,218065,33211,19342,0,35258,80268,2179253,7813452,2025-07-31
2024-07-19,12,3,2,6,38189,46,13186,2413,13255,4493,4490,3649,0,3211,8996,91928,493782,2025-07-31
2024-07-19,13,3,2,6,19381,35,174423,52724,60562,47838,4319,2625,0,4540,8606,375053,704966,2025-07-31
2024-07-19,14,3,2,6,119007,1263,27225,9603,6054,816,1602,1247,0,9260,2954,179031,1960145,2025-07-31
2024-07-19,15,3,2,6,13201,45,2240,987,646,66,88,48,0,882,238,18441,701989,2025-07-31
2024-07-19,16,3,2,6,231377,1835,459543,173471,94920,55032,7580,4452,0,32638,24737,1085585,4019474,2025-07-31
2024-07-19,17,3,2,6,1925,18,3289,364,1116,422,60,34,0,259,88,7575,22182,2025-07-31
2024-07-19,21,3,2,6,2449338,5496,2286572,2042039,686773,310389,5293,2673,0,325584,48728,8162885,11664578,2025-07-31
2024-07-19,22,3,2,6,2843709,6884,2730925,2763049,748240,264616,6384,3172,0,366239,57438,9790656,16283243,2025-07-31
2024-07-19,31,3,2,6,291666,7435,1292337,411803,502753,186155,30147,23699,0,48900,142860,2937755,13946864,2025-07-31
2024-07-19,32,3,2,6,11101,151,73983,15831,25109,5651,1418,1097,0,2674,3488,140503,421717,2025-07-31
2024-07-19,41,3,2,6,7118,34,3934,415,870,506,112,48,0,567,374,13978,68371,2025-07-31
2024-07-19,42,3,2,6,1120,2,1172,174,59,186,14,7,0,269,107,3110,33086,2025-07-31
2024-07-19,51,3,2,6,18301,27,19262,4935,2231,6585,279,174,0,3463,1946,57203,461194,2025-07-31
2024-07-19,98,3,2,6,1827,31,5476,438,2556,975,69,76,0,166,202,11816,37204,2025-07-31
2024-07-19,99,3,2,6,41125,416,44605,21408,15204,7440,159,78,0,3636,930,135001,223485,2025-07-31
2024-07-20,11,3,2,7,206917,554,705930,202560,323581,160655,28622,17200,0,30648,71962,1748629,6709850,2025-07-31
2024-07-20,12,3,2,7,34679,63,10359,2314,12079,3937,4205,3592,0,2908,8870,83006,485418,2025-07-31
2024-07-20,13,3,2,7,14423,33,121980,39274,36696,31089,3359,2282,0,3539,7133,259808,565016,2025-07-31
2024-07-20,14,3,2,7,120978,1185,26353,9065,5237,695,1511,1182,0,9684,2778,178668,1974249,2025-07-31
2024-07-20,15,3,2,7,14210,47,1866,953,572,76,71,50,0,1029,243,19117,739687,2025-07-31
2024-07-20,16,3,2,7,137205,1565,172133,71133,40980,21441,3159,2201,0,16369,12393,478579,2682993,2025-07-31
2024-07-20,17,3,2,7,2094,15,2753,378,991,260,50,40,0,210,103,6894,23836,2025-07-31
2024-07-20,21,3,2,7,2956370,7022,2405424,2129930,712855,310623,6241,3372,0,373480,52177,8957494,12625442,2025-07-31
2024-07-20,22,3,2,7,3065523,7524,2551020,2580509,716658,239568,6458,3349,0,365753,55674,9592036,15907123,2025-07-31
2024-07-20,31,3,2,7,163166,3841,638457,205676,245707,88988,17439,15039,0,26082,74369,1478764,6821146,2025-07-31
2024-07-20,32,3,2,7,5023,77,30869,6600,9872,2797,685,567,0,1064,1448,59002,172947,2025-07-31
2024-07-20,41,3,2,7,6849,52,3693,328,1014,293,140,76,0,547,312,13304,57149,2025-07-31
2024-07-20,42,3,2,7,416,0,149,58,6,9,0,2,0,70,27,737,11433,2025-07-31
2024-07-20,51,3,2,7,6787,15,2673,699,478,1071,50,54,0,869,300,12996,133665,2025-07-31
2024-07-20,98,3,2,7,1324,21,5161,266,2548,701,45,60,0,86,144,10356,23633,2025-07-31
2024-07-20,99,3,2,7,41470,359,41593,18998,14901,6561,108,62,0,3595,563,128210,186729,2025-07-31
2024-07-21,11,3,2,1,212429,394,637730,188039,307045,146264,29309,18182,0,30777,68651,1638820,6311247,2025-07-31
2024-07-21,12,3,2,1,34832,56,9601,1970,11401,3659,4524,3816,0,2845,8816,81520,475723,2025-07-31
2024-07-21,13,3,2,1,12918,29,107990,33801,34495,27113,3465,2421,0,3475,6734,232441,508987,2025-07-31
2024-07-21,14,3,2,1,129751,1263,25024,8821,5770,777,1687,1294,0,9668,2784,186839,1976838,2025-07-31
2024-07-21,15,3,2,1,14552,49,1435,641,482,52,68,55,0,885,168,18387,643074,2025-07-31
2024-07-21,16,3,2,1,116468,1597,129229,55600,29784,15419,2457,1866,0,13038,11418,376876,2521017,2025-07-31
2024-07-21,17,3,2,1,2150,21,2071,221,706,129,30,36,0,221,76,5661,23763,2025-07-31
2024-07-21,21,3,2,1,2728157,6177,2090219,1857207,630656,263136,5689,3073,0,340177,45916,7970407,11029797,2025-07-31
2024-07-21,22,3,2,1,2648055,6785,1903270,1927344,534434,170412,5395,2895,0,305217,43832,7547639,12572093,2025-07-31
2024-07-21,31,3,2,1,74126,1876,280225,83647,109399,41524,7955,6894,0,11158,35432,652236,3418428,2025-07-31
2024-07-21,32,3,2,1,2296,22,10532,2445,3631,1025,239,173,0,437,591,21391,75207,2025-07-31
2024-07-21,41,3,2,1,7733,48,3710,276,871,226,140,71,0,615,322,14012,59893,2025-07-31
2024-07-21,42,3,2,1,297,0,81,13,12,6,1,0,0,36,15,461,8409,2025-07-31
2024-07-21,51,3,2,1,4763,9,1327,362,268,398,19,22,0,523,189,7880,82627,2025-07-31
2024-07-21,98,3,2,1,1088,9,4432,207,2229,495,32,46,0,79,123,8740,16295,2025-07-31
2024-07-21,99,3,2,1,38293,407,34617,14888,12340,5482,68,45,0,3099,492,109731,163096,2025-07-31
2024-07-22,11,3,2,2,224641,427,814357,241859,405838,204473,32867,19217,0,33967,81539,2059185,7644119,2025-07-31
2024-07-22,12,3,2,2,37021,55,12490,2304,13711,4386,4520,3741,0,3117,8589,89934,492992,2025-07-31
2024-07-22,13,3,2,2,17949,55,161793,51393,54545,44165,4221,2579,0,4404,8862,349966,709178,2025-07-31
2024-07-22,14,3,2,2,118257,1134,26777,9012,5958,828,1669,1254,0,9163,2808,176860,1919210,2025-07-31
2024-07-22,15,3,2,2,12948,54,1790,882,589,85,71,43,0,946,204,17612,658574,2025-07-31
2024-07-22,16,3,2,2,223786,1635,452346,174124,95780,50721,7429,4469,0,31896,23283,1065469,3696753,2025-07-31
2024-07-22,17,3,2,2,1905,17,3234,310,1034,300,50,30,0,234,81,7195,22503,2025-07-31
2024-07-22,21,3,2,2,2025078,5046,1890232,1731583,574640,253654,4751,2407,0,283548,43422,6814361,10121404,2025-07-31
2024-07-22,22,3,2,2,2504699,6439,2371408,2372206,675208,235593,5966,3077,0,327515,52116,8554227,14440792,2025-07-31
2024-07-22,31,3,2,2,272067,6859,1187198,372166,461124,170571,28855,22713,0,45183,134264,2701000,13220745,2025-07-31
2024-07-22,32,3,2,2,9663,125,65399,13801,22138,4632,1280,1034,0,2250,3269,123591,398781,2025-07-31
2024-07-22,41,3,2,2,7562,48,3790,407,883,251,101,70,0,622,326,14060,70296,2025-07-31
2024-07-22,42,3,2,2,1133,2,1119,226,52,227,5,2,0,274,125,3165,31036,2025-07-31
2024-07-22,51,3,2,2,17424,21,18339,4862,2353,6058,391,231,0,3365,2009,55053,435504,2025-07-31
2024-07-22,98,3,2,2,1968,30,4898,388,2228,810,77,81,0,157,203,10840,36961,2025-07-31
2024-07-22,99,3,2,2,38135,426,37078,17477,12808,6351,140,91,0,3196,870,116572,206305,2025-07-31
2024-07-23,11,3,2,3,225751,454,813783,243343,395636,200695,31697,18632,0,34126,81628,2045745,7695154,2025-07-31
2024-07-23,12,3,2,3,36754,52,12258,2222,13090,4566,4185,3562,0,2995,8681,88365,499251,2025-07-31
2024-07-23,13,3,2,3,16097,32,160280,50064,50295,41659,3944,2467,0,4135,8950,337923,708740,2025-07-31
2024-07-23,14,3,2,3,113854,1141,26058,8860,5321,811,1519,1202,0,8891,2699,170356,1900539,2025-07-31
2024-07-23,15,3,2,3,12112,44,1752,837,487,85,94,51,0,918,219,16599,638874,2025-07-31
2024-07-23,16,3,2,3,221112,1733,446440,173628,89506,51539,6897,4231,0,32138,24538,1051762,3894376,2025-07-31
2024-07-23,17,3,2,3,2149,14,2990,360,1015,204,44,37,0,251,88,7152,26544,2025-07-31
2024-07-23,21,3,2,3,1757965,4429,1588832,1487226,496194,212194,3848,2138,0,242051,37904,5832781,8778313,2025-07-31
2024-07-23,22,3,2,3,1953200,4680,1889337,1936160,553115,189029,4560,2259,0,259239,42755,6834334,11678273,2025-07-31
2024-07-23,31,3,2,3,293474,7619,1322295,417840,497706,193549,30518,24166,0,49423,158799,2995389,15397554,2025-07-31
2024-07-23,32,3,2,3,9412,187,68693,15050,22941,5426,1331,1058,0,2253,3768,130119,458575,2025-07-31
2024-07-23,41,3,2,3,6848,27,3968,431,1030,287,144,76,0,538,371,13720,67736,2025-07-31
2024-07-23,42,3,2,3,1081,2,978,192,63,198,5,4,0,239,109,2871,31009,2025-07-31
2024-07-23,51,3,2,3,16407,17,17405,4607,2268,6261,291,178,0,3382,1861,52677,441133,2025-07-31
2024-07-23,98,3,2,3,1702,23,5204,469,2514,917,55,53,0,152,199,11288,41790,2025-07-31
2024-07-23,99,3,2,3,27540,337,31009,14781,11784,4909,124,59,0,2355,699,93597,167267,2025-07-31
2024-07-24,11,3,2,4,233200,461,829362,240913,415352,212231,32545,19393,0,34343,80898,2098698,7655472,2025-07-31
2024-07-24,12,3,2,4,35620,58,12461,2619,13814,4755,4466,3726,0,2826,8854,89199,496605,2025-07-31
2024-07-24,13,3,2,4,17718,65,166336,52054,56151,44996,4175,2555,0,4526,8929,357505,711864,2025-07-31
2024-07-24,14,3,2,4,114766,1132,26488,8939,5737,669,1686,1221,0,9047,2819,172504,1895305,2025-07-31
2024-07-24,15,3,2,4,12315,32,1786,878,567,66,55,55,0,868,205,16827,638779,2025-07-31
2024-07-24,16,3,2,4,224413,1692,451689,174373,93438,53900,7229,4281,0,32092,24007,1067114,3810856,2025-07-31
2024-07-24,17,3,2,4,2416,31,3970,471,1380,509,64,57,0,300,103,9301,30107,2025-07-31
2024-07-24,21,3,2,4,2069875,4864,2006361,1819035,608009,276963,4706,2366,0,295327,44824,7132330,10706791,2025-07-31
2024-07-24,22,3,2,4,2457311,6084,2397193,2372114,680517,238562,5687,2892,0,326018,51956,8538334,14536278,2025-07-31
2024-07-24,31,3,2,4,309302,7728,1345385,435284,526092,202204,31518,24834,0,50552,158971,3091870,15402260,2025-07-31
2024-07-24,32,3,2,4,10627,134,74026,16075,25250,6372,1428,1162,0,2474,3612,141160,457068,2025-07-31
2024-07-24,41,3,2,4,7455,46,3380,355,809,371,123,59,0,611,372,13581,67429,2025-07-31
2024-07-24,42,3,2,4,1090,1,1002,216,61,186,14,8,0,254,104,2936,30909,2025-07-31
2024-07-24,51,3,2,4,17351,20,18269,4516,2221,7091,319,183,0,3382,1921,55273,439937,2025-07-31
2024-07-24,98,3,2,4,2018,32,6392,491,3125,925,61,56,0,162,187,13449,40878,2025-07-31
2024-07-24,99,3,2,4,39092,529,40178,19134,14501,6822,139,79,0,3335,907,124716,209484,2025-07-31
2024-07-25,11,3,2,5,235946,507,847253,246285,432642,217625,33772,19850,0,34263,80382,2148525,7658693,2025-07-31
2024-07-25,12,3,2,5,37114,55,11568,2520,13930,4723,4341,3614,0,2889,8762,89516,499740,2025-07-31
2024-07-25,13,3,2,5,17831,40,166999,51975,58394,45607,4535,2722,0,4474,8627,361204,705549,2025-07-31
2024-07-25,14,3,2,5,115119,1104,25705,9226,5836,786,1616,1251,0,8814,2762,172219,1889329,2025-07-31
2024-07-25,15,3,2,5,12467,40,1855,921,557,72,84,53,0,923,219,17191,648593,2025-07-31
2024-07-25,16,3,2,5,233880,1909,440944,172822,94154,50810,7275,4456,0,32082,23498,1061830,3898888,2025-07-31
2024-07-25,17,3,2,5,1946,21,3028,373,1034,360,43,22,0,227,76,7130,23366,2025-07-31
2024-07-25,21,3,2,5,2396217,5870,2191858,1971926,666635,300507,5388,2799,0,318700,47254,7907154,11422425,2025-07-31
2024-07-25,22,3,2,5,2682361,6545,2537218,2519612,718118,252021,6146,3162,0,342117,54118,9121418,15123556,2025-07-31
2024-07-25,31,3,2,5,316374,7941,1362891,438131,538124,201885,32046,25454,0,51370,153970,3128186,15308666,2025-07-31
2024-07-25,32,3,2,5,11404,184,76113,16971,27553,6777,1573,1264,0,2637,3589,148065,474023,2025-07-31
2024-07-25,41,3,2,5,9084,59,4324,506,1095,319,160,60,0,763,381,16751,75457,2025-07-31
2024-07-25,42,3,2,5,999,0,1016,197,41,191,5,3,0,233,105,2790,29479,2025-07-31
2024-07-25,51,3,2,5,16084,15,17084,4447,2165,5892,275,160,0,3109,1769,51000,413789,2025-07-31
2024-07-25,98,3,2,5,2409,46,5289,571,2758,1020,66,67,0,171,218,12615,42701,2025-07-31
2024-07-25,99,3,2,5,42291,552,41457,19903,14331,7287,136,91,0,3646,897,130591,224717,2025-07-31
2024-07-26,11,3,2,6,224131,556,838613,245585,414529,212800,32486,18727,0,34219,79417,2101063,7638892,2025-07-31
2024-07-26,12,3,2,6,34750,65,12068,2471,13761,4631,4353,3593,0,3013,8889,87594,499917,2025-07-31
2024-07-26,13,3,2,6,18481,46,171895,51917,57034,45761,4264,2706,0,4364,8642,365110,708874,2025-07-31
2024-07-26,14,3,2,6,115074,1163,27329,9419,5909,794,1491,1234,0,8865,2786,174064,1957179,2025-07-31
2024-07-26,15,3,2,6,12086,42,1979,998,687,109,80,53,0,926,313,17273,711447,2025-07-31
2024-07-26,16,3,2,6,232631,1789,448093,174784,94295,52180,6987,4272,0,32132,22665,1069828,4077326,2025-07-31
2024-07-26,17,3,2,6,1865,9,2896,310,952,245,48,40,0,215,86,6666,22926,2025-07-31
2024-07-26,21,3,2,6,2437301,5514,2351683,2060129,727794,326617,5239,2806,0,326070,48701,8291854,11786876,2025-07-31
2024-07-26,22,3,2,6,2811093,6507,2737499,2759823,781270,279053,6119,3200,0,360361,56401,9801326,16236968,2025-07-31
2024-07-26,31,3,2,6,300753,7544,1339923,431313,525890,200518,31217,24857,0,50080,148839,3060934,14391219,2025-07-31
2024-07-26,32,3,2,6,11398,196,72261,16343,25941,6434,1469,1231,0,2579,3786,141638,442206,2025-07-31
2024-07-26,41,3,2,6,6922,42,3974,377,881,211,115,60,0,633,420,13635,72701,2025-07-31
2024-07-26,42,3,2,6,918,0,917,202,46,191,10,2,0,187,95,2568,29098,2025-07-31
2024-07-26,51,3,2,6,14742,20,15499,4015,1921,5081,245,179,0,2808,1555,46065,391514,2025-07-31
2024-07-26,98,3,2,6,2112,39,5086,529,2704,1013,86,83,0,179,217,12048,39736,2025-07-31
2024-07-26,99,3,2,6,42872,500,45505,21566,15375,7914,164,100,0,3767,934,138697,231196,2025-07-31
2024-07-27,11,3,2,7,213250,515,707692,203856,336327,167825,29352,17796,0,31278,71300,1779191,6693229,2025-07-31
2024-07-27,12,3,2,7,35361,65,11634,2122,12390,4201,4258,3632,0,2924,8781,85368,487579,2025-07-31
2024-07-27,13,3,2,7,15290,47,123410,39221,39043,30860,3430,2439,0,3763,7219,264722,569750,2025-07-31
2024-07-27,14,3,2,7,121328,1210,25869,8855,5539,735,1447,1151,0,9046,2800,177980,1967796,2025-07-31
2024-07-27,15,3,2,7,14381,74,1862,933,529,72,81,63,0,1008,237,19240,748962,2025-07-31
2024-07-27,16,3,2,7,131422,1619,155234,66416,37009,18677,2824,2015,0,15393,11434,442043,2531389,2025-07-31
2024-07-27,17,3,2,7,2322,9,2773,323,1001,347,43,42,0,244,87,7191,23414,2025-07-31
2024-07-27,21,3,2,7,2952163,6733,2461756,2139993,743011,324656,6209,3230,0,372687,52133,9062571,12590685,2025-07-31
2024-07-27,22,3,2,7,3074560,7388,2568397,2556654,728676,248509,6426,3432,0,367379,55070,9616491,15830017,2025-07-31
2024-07-27,31,3,2,7,176780,3879,679849,222667,269674,103380,18864,15782,0,28374,79365,1598614,7090044,2025-07-31
2024-07-27,32,3,2,7,5579,82,29598,7106,10518,2625,767,614,0,1145,1456,59490,187755,2025-07-31
2024-07-27,41,3,2,7,6736,38,3427,285,968,187,113,60,0,564,379,12757,63425,2025-07-31
2024-07-27,42,3,2,7,508,0,191,47,16,2,1,0,0,65,23,853,9999,2025-07-31
2024-07-27,51,3,2,7,5929,13,2494,661,426,1315,43,39,0,775,287,11982,119348,2025-07-31
2024-07-27,98,3,2,7,1929,31,4413,338,2117,715,61,67,0,127,166,9964,25278,2025-07-31
2024-07-27,99,3,2,7,42358,508,40102,19580,13543,6035,112,58,0,3691,678,126665,199409,2025-07-31
2024-07-28,11,3,2,1,206201,443,645021,188016,318911,146272,30343,18365,0,30652,67334,1651558,6241351,2025-07-31
2024-07-28,12,3,2,1,35409,51,10720,2030,11651,3741,4638,3816,0,2906,8603,83565,479092,2025-07-31
2024-07-28,13,3,2,1,13816,33,109508,35303,36055,27220,3588,2414,0,3586,6752,238275,506852,2025-07-31
2024-07-28,14,3,2,1,128616,1237,24822,8592,5787,751,1573,1236,0,9554,2765,184933,1973390,2025-07-31
2024-07-28,15,3,2,1,14879,71,1296,552,496,54,72,69,0,861,187,18537,672247,2025-07-31
2024-07-28,16,3,2,1,116464,1594,126534,54531,31001,14906,2707,1840,0,12788,10792,373157,2389569,2025-07-31
2024-07-28,17,3,2,1,2615,17,2932,407,1016,241,47,54,0,248,76,7653,22877,2025-07-31
2024-07-28,21,3,2,1,2956301,6813,2223466,1905151,676754,281868,6358,3460,0,352190,46738,8459099,11273358,2025-07-31
2024-07-28,22,3,2,1,2779748,7552,1967503,1943871,561782,178335,5658,3083,0,311471,44475,7803478,12757603,2025-07-31
2024-07-28,31,3,2,1,81428,2151,275342,86676,113007,44947,8290,7235,0,11600,35951,666627,3334686,2025-07-31
2024-07-28,32,3,2,1,3413,62,10111,2602,3938,1025,268,202,0,395,678,22694,82822,2025-07-31
2024-07-28,41,3,2,1,8050,53,3378,310,996,180,137,82,0,602,373,14161,62023,2025-07-31
2024-07-28,42,3,2,1,340,0,74,9,6,3,0,0,0,43,8,483,7462,2025-07-31
2024-07-28,51,3,2,1,4308,20,1325,388,203,1021,18,13,0,509,181,7986,88250,2025-07-31
2024-07-28,98,3,2,1,1193,8,4331,223,2179,697,62,69,0,85,128,8975,15875,2025-07-31
2024-07-28,99,3,2,1,39562,501,33162,15093,11459,5024,90,38,0,3039,529,108497,162948,2025-07-31
2024-07-29,11,3,2,2,232915,462,831831,242239,420183,206451,33552,19579,0,34639,79232,2101083,7577198,2025-07-31
2024-07-29,12,3,2,2,37181,44,12964,2284,14154,4579,4335,3630,0,2994,8532,90697,491687,2025-07-31
2024-07-29,13,3,2,2,18325,70,164727,51455,56597,43267,4366,2869,0,4537,8671,354884,695099,2025-07-31
2024-07-29,14,3,2,2,117856,1151,26141,9115,6172,871,1549,1202,0,9160,2838,176055,1914501,2025-07-31
2024-07-29,15,3,2,2,11797,37,1810,920,583,75,87,40,0,953,219,16521,576582,2025-07-31
2024-07-29,16,3,2,2,188207,1640,341737,139123,77442,38251,5631,3441,0,26110,17430,839012,3154509,2025-07-31
2024-07-29,17,3,2,2,2744,19,4250,356,1416,326,70,57,0,288,108,9634,29776,2025-07-31
2024-07-29,21,3,2,2,2246800,5597,2032795,1764810,633053,278614,5132,2623,0,294048,43479,7306951,10334030,2025-07-31
2024-07-29,22,3,2,2,2577789,6687,2380371,2326556,685554,239490,5888,3086,0,326278,51316,8603015,14345844,2025-07-31
2024-07-29,31,3,2,2,264664,6291,1141696,344796,446730,164483,27274,21621,0,43104,124414,2585073,12028635,2025-07-31
2024-07-29,32,3,2,2,10956,164,61021,13714,21891,4436,1274,1112,0,2230,3046,119844,384479,2025-07-31
2024-07-29,41,3,2,2,7727,68,3908,398,1047,239,123,80,0,619,376,14585,69636,2025-07-31
2024-07-29,42,3,2,2,623,0,485,78,36,34,4,0,0,131,60,1451,17692,2025-07-31
2024-07-29,51,3,2,2,9812,9,8395,2224,1236,3434,182,154,0,1786,967,28199,234078,2025-07-31
2024-07-29,98,3,2,2,1917,18,5738,581,2909,1166,67,64,0,167,217,12844,34909,2025-07-31
2024-07-29,99,3,2,2,36684,412,32299,16724,10394,5466,142,102,0,3194,714,106131,197601,2025-07-31
2024-07-30,11,3,2,3,231991,467,822540,243597,417163,209662,33639,19581,0,34344,77979,2090963,7549919,2025-07-31
2024-07-30,12,3,2,3,35340,46,12179,2413,13503,4671,4520,3712,0,2905,8574,87863,491329,2025-07-31
2024-07-30,13,3,2,3,18021,51,159991,50724,55836,44435,4323,2733,0,4371,8474,348959,691044,2025-07-31
2024-07-30,14,3,2,3,116211,1084,26444,9028,5971,818,1508,1242,0,8984,2753,174043,1891427,2025-07-31
2024-07-30,15,3,2,3,10609,39,1722,829,661,88,73,62,0,908,202,15193,521703,2025-07-31
2024-07-30,16,3,2,3,186010,1502,335520,138193,77493,39368,5654,3497,0,25713,17334,830284,3045172,2025-07-31
2024-07-30,17,3,2,3,2523,24,4013,308,1249,328,50,49,0,301,83,8928,26172,2025-07-31
2024-07-30,21,3,2,3,1953064,4711,1719395,1536082,545008,236113,4316,2163,0,251015,37743,6289610,8929901,2025-07-31
2024-07-30,22,3,2,3,2102192,5223,1922049,1950180,556299,197976,4851,2485,0,263525,41255,7046035,11757495,2025-07-31
2024-07-30,31,3,2,3,296107,7207,1209524,382642,487828,181716,30075,23988,0,47303,137480,2803870,13444761,2025-07-31
2024-07-30,32,3,2,3,10970,143,64566,14490,23647,5244,1352,1049,0,2264,3227,126952,408846,2025-07-31
2024-07-30,41,3,2,3,7860,39,3645,318,931,241,112,73,0,620,394,14233,66945,2025-07-31
2024-07-30,42,3,2,3,682,0,491,81,35,28,4,3,0,136,57,1517,16469,2025-07-31
2024-07-30,51,3,2,3,9944,8,7884,2025,1060,3344,147,118,0,1742,916,27188,225540,2025-07-31
2024-07-30,98,3,2,3,1982,12,5594,499,2972,1044,60,73,0,160,237,12633,37250,2025-07-31
2024-07-30,99,3,2,3,32306,464,30585,14477,11167,5311,125,73,0,2742,657,97907,174869,2025-07-31
2024-07-31,11,3,2,4,233222,459,815228,238995,410457,205213,33500,19333,0,33672,76858,2066937,7457654,2025-07-31
2024-07-31,12,3,2,4,34908,59,11269,2284,13680,4494,4173,3442,0,2969,8600,85878,484648,2025-07-31
2024-07-31,13,3,2,4,19030,64,165107,50537,58167,45142,4505,2961,0,4583,8817,358913,689889,2025-07-31
2024-07-31,14,3,2,4,117521,1160,25040,8755,6005,777,1593,1336,0,8800,2861,173848,1871765,2025-07-31
2024-07-31,15,3,2,4,10832,51,1877,901,605,106,79,76,0,941,229,15697,523293,2025-07-31
